"STATION","NAME","DATE","TMAX"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-02","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-03","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-04","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-05","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-06","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-07","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-08","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-09","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-10","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-11","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-12","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-13","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-14","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-15","79"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-16","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-17","84"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-18","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-19","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-20","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-21","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-22","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-23","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-24","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-25","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-26","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-27","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-02-28","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-01","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-02","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-03","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-04","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-05","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-06","84"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-07","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-08","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-09","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-10","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-11","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-12","89"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-13","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-14","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-15","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-16","66"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-17","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-18","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-19","73"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-20","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-21","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-22","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-23","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-24","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-25","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-26","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-27","84"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-28","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-29","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-30","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-03-31","79"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-01","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-02","90"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-03","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-04","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-05","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-06","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-07","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-08","70"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-09","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-10","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-11","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-12","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-13","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-14","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-15","70"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-16","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-17","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-18","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-19","66"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-20","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-21","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-22","57"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-23","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-24","57"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-25","66"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-26","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-27","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-28","73"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-29","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-04-30","75"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-01","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-02","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-03","55"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-04","55"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-05","55"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-06","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-07","53"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-08","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-09","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-10","70"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-11","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-12","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-13","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-14","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-15","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-16","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-17","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-18","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-19","70"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-20","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-21","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-22","75"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-23","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-24","66"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-25","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-26","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-27","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-28","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-29","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-30","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-05-31","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-01","68"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-02","53"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-03","51"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-04","46"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-05","48"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-06","55"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-07","53"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-08","57"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-09","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-10","57"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-11","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-12","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-13","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-14","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-15","51"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-16","53"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-17","55"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-18","61"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-19","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-20","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-21","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-22","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-23","52"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-24","51"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-25","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-26","54"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-27","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-28","51"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-29","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-06-30","55"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-01","55"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-02","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-03","51"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-04","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-05","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-06","58"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-07","66"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-08","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-09","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-10","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-11","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-12","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-13","51"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-14","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-15","70"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-16","70"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-17","75"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-18","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-19","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-20","75"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-21","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-22","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-23","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-24","58"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-25","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-26","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-27","58"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-28","57"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-29","49"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-30","47"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-07-31","53"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-01","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-02","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-03","61"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-04","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-05","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-06","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-07","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-08","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-09","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-10","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-11","75"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-12","58"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-13","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-14","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-15","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-16","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-17","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-18","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-19","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-20","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-21","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-22","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-23","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-24","57"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-25","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-26","66"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-27","73"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-28","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-29","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-30","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-08-31","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-01","73"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-02","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-03","68"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-04","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-05","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-06","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-07","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-08","66"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-09","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-10","68"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-11","61"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-12","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-13","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-14","68"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-15","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-16","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-17","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-18","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-19","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-20","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-21","55"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-22","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-23","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-24","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-25","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-26","73"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-27","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-28","70"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-29","70"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-09-30","73"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-01","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-02","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-03","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-04","58"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-05","57"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-06","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-07","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-08","68"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-09","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-10","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-11","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-12","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-13","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-14","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-15","75"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-16","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-17","79"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-18","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-19","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-20","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-21","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-22","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-23","75"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-24","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-25","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-26","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-27","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-28","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-29","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-30","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-10-31","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-01","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-02","75"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-03","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-04","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-05","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-06","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-07","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-08","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-09","73"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-10","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-11","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-12","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-13","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-14","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-15","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-16","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-17","79"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-18","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-19","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-20","84"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-21","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-22","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-23","92"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-24","84"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-25","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-26","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-27","91"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-28","90"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-29","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-11-30","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-01","94"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-02","93"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-03","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-04","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-05","70"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-06","89"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-07","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-08","89"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-09","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-10","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-11","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-12","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-13","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-14","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-15","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-16","97"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-17","91"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-18","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-19","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-20","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-21","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-22","79"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-23","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-24","90"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-25","90"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-26","94"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-27","98"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-28","98"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-29","99"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-30","100"
"AR000875850","BUENOS AIRES OBSERV, AR","1971-12-31","90"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-01","92"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-02","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-03","89"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-04","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-05","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-06","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-07","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-08","79"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-09","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-10","97"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-11","95"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-12","90"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-13","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-14","92"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-15","96"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-16","90"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-17","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-18","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-19","89"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-20","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-21","89"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-22","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-23","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-24","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-25","92"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-26","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-27","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-28","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-29","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-30","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-01-31","92"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-02-01","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-02-02","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-02-03","90"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-02-04","95"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-02-05","95"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-02-06","100"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-02-07","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-02-08","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-02-09","90"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-02-10","90"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-02-11","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-02-12","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-02-13","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-02-14","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1972-02-15","85"
